symbol,time_period_years,sma_period,data_points,total_return,annualized_return,market_total_return,market_annualized_return,volatility,market_volatility,sharpe_ratio,max_drawdown,win_rate,num_trades,final_portfolio_value
BTC/USDT,2,100,2190,2.10518463477407,0.7626095315631582,2.9367811362295737,0.9847534914138238,0.3444678890901302,0.4605777509627309,2.2138769845209607,-0.2609085267150049,0.5213235294117647,84,31051.846347740702
BTC/USDT,2,101,2190,2.2154470051747635,0.793645199605467,2.9367811362295737,0.9847534914138238,0.34526927427558096,0.4605777509627309,2.2986267783909704,-0.24177354034295562,0.5220264317180616,84,32154.470051747634
BTC/USDT,2,102,2190,2.174405416697384,0.7821562700274578,2.9367811362295737,0.9847534914138238,0.3453058928818899,0.4605777509627309,2.26511127134164,-0.24829080215955382,0.5212922173274597,90,31744.054166973838
BTC/USDT,2,103,2190,2.2008943825092144,0.7895798602113926,2.9367811362295737,0.9847534914138238,0.3453258247189092,0.4605777509627309,2.286477881734158,-0.2482908021595532,0.5223443223443224,88,32008.943825092145
BTC/USDT,2,104,2190,2.258823676160555,0.8057084157948065,2.9367811362295737,0.9847534914138238,0.34539631771668255,0.4605777509627309,2.3327070222436563,-0.24017429535662282,0.5227272727272727,86,32588.236761605553
BTC/USDT,2,105,2190,2.256833729991447,0.8051567669301627,2.9367811362295737,0.9847534914138238,0.34543319694102836,0.4605777509627309,2.3308610002171197,-0.23963271988256415,0.5226939970717424,86,32568.33729991447
BTC/USDT,2,106,2190,2.388494450877253,0.8412995659085749,2.9367811362295737,0.9847534914138238,0.34439316996207414,0.4605777509627309,2.4428462562170496,-0.24102717031008858,0.5234260614934114,82,33884.94450877253
BTC/USDT,2,107,2190,2.400445835386108,0.8445453676165615,2.9367811362295737,0.9847534914138238,0.3443867635494624,0.4605777509627309,2.4523165725423244,-0.24102717031008888,0.5241581259150805,78,34004.458353861075
BTC/USDT,2,108,2190,2.384166515359714,0.8401227582413135,2.9367811362295737,0.9847534914138238,0.34426419731957086,0.4605777509627309,2.4403430992315793,-0.23447072446559872,0.5234604105571847,80,33841.66515359714
BTC/USDT,2,109,2190,2.362169895925804,0.8341300037219987,2.9367811362295737,0.9847534914138238,0.34425434755188505,0.4605777509627309,2.4230049951548716,-0.23673435018431543,0.5227606461086637,84,33621.69895925804
BTC/USDT,2,110,2190,2.2789455899099393,0.8112771418550473,2.9367811362295737,0.9847534914138238,0.3446238564836689,0.4605777509627309,2.354094548569049,-0.23401060946602614,0.5227606461086637,82,32789.45589909939
BTC/USDT,2,111,2190,2.337292947352416,0.8273288727146724,2.9367811362295737,0.9847534914138238,0.34483818203938754,0.4605777509627309,2.3991800090750233,-0.22657043675046984,0.5231107850330154,80,33372.929473524164
BTC/USDT,2,112,2190,2.2710370493172256,0.8090905013441978,2.9367811362295737,0.9847534914138238,0.34511022483537174,0.4605777509627309,2.344440828231499,-0.23938696153264377,0.5226939970717424,80,32710.370493172257
BTC/USDT,2,113,2190,2.363157897380914,0.8343995941788869,2.9367811362295737,0.9847534914138238,0.3446838409639008,0.4605777509627309,2.420767947361578,-0.21796613471365622,0.5234604105571847,76,33631.57897380914
BTC/USDT,2,114,2190,2.347281141827913,0.830062588087676,2.9367811362295737,0.9847534914138238,0.34466751183104466,0.4605777509627309,2.408299475857101,-0.2281852781275514,0.5241581259150805,71,33472.81141827913
BTC/USDT,2,115,2190,2.4397295548386175,0.8551742134760225,2.9367811362295737,0.9847534914138238,0.3450577881398681,0.4605777509627309,2.4783507078222513,-0.225550624983347,0.5255102040816326,69,34397.29554838617
BTC/USDT,2,116,2190,2.4275953929289433,0.8518976250982808,2.9367811362295737,0.9847534914138238,0.3451032184381378,0.4605777509627309,2.468529934185443,-0.2330006079984385,0.5251274581209031,73,34275.95392928943
BTC/USDT,2,117,2190,2.34063855799682,0.8282450033093611,2.9367811362295737,0.9847534914138238,0.3449331084947113,0.4605777509627309,2.4011757146880557,-0.23788201215344865,0.5247813411078717,71,33406.3855799682
BTC/USDT,2,118,2190,2.34063855799682,0.8282450033093611,2.9367811362295737,0.9847534914138238,0.3449331084947113,0.4605777509627309,2.4011757146880557,-0.23788201215344865,0.5247813411078717,71,33406.3855799682
BTC/USDT,2,119,2190,2.408122232741984,0.8466271460368178,2.9367811362295737,0.9847534914138238,0.3452567068495611,0.4605777509627309,2.452167124462897,-0.24527749972893154,0.5265068990559186,75,34081.22232741984
BTC/USDT,2,120,2190,2.607797340789719,0.8999770251141328,2.9367811362295737,0.9847534914138238,0.34593455790625144,0.4605777509627309,2.6015817285245824,-0.24636298151660685,0.5286439448875997,69,36077.97340789719
BTC/USDT,2,121,2190,2.4191101780877773,0.8496029165568459,2.9367811362295737,0.9847534914138238,0.3447612503037696,0.4605777509627309,2.464322529890641,-0.2463629815166069,0.5283018867924528,69,34191.101780877776
BTC/USDT,2,122,2190,2.4270676102367275,0.8517549764575856,2.9367811362295737,0.9847534914138238,0.3448227466946517,0.4605777509627309,2.470124098894885,-0.24382425431212937,0.5286439448875997,69,34270.67610236727
BTC/USDT,2,123,2190,2.4270676102367275,0.8517549764575856,2.9367811362295737,0.9847534914138238,0.3448227466946517,0.4605777509627309,2.470124098894885,-0.24382425431212937,0.5286439448875997,69,34270.67610236727
BTC/USDT,2,124,2190,2.460409874382179,0.8607452371294011,2.9367811362295737,0.9847534914138238,0.3448699323021176,0.4605777509627309,2.4958546875445187,-0.2430148140380317,0.5290275761973875,69,34604.09874382179
BTC/USDT,2,125,2190,2.4753524217398875,0.8647602274868522,2.9367811362295737,0.9847534914138238,0.3447443166914089,0.4605777509627309,2.5084103946546716,-0.243014814038032,0.530478955007257,65,34753.52421739887
BTC/USDT,2,126,2190,2.413672094888594,0.8481307656825974,2.9367811362295737,0.9847534914138238,0.3449747463267899,0.4605777509627309,2.458530007524593,-0.24301481403803182,0.5309090909090909,63,34136.72094888594
BTC/USDT,2,127,2190,2.3478229484847857,0.8302107610219136,2.9367811362295737,0.9847534914138238,0.34512122952078256,0.4605777509627309,2.4055627124842514,-0.2572083346341253,0.529796511627907,63,33478.229484847856
BTC/USDT,2,128,2190,2.3478229484847857,0.8302107610219136,2.9367811362295737,0.9847534914138238,0.34512122952078256,0.4605777509627309,2.4055627124842514,-0.2572083346341253,0.529796511627907,63,33478.229484847856
BTC/USDT,2,129,2190,2.3254939643766153,0.8240942806735432,2.9367811362295737,0.9847534914138238,0.3452375488679399,0.4605777509627309,2.387035487234256,-0.2572083346341247,0.5297101449275362,63,33254.939643766156
BTC/USDT,2,130,2190,2.4849298849077073,0.8673291099264155,2.9367811362295737,0.9847534914138238,0.3434522140044295,0.4605777509627309,2.5253268855481292,-0.2236357225666314,0.5297532656023222,61,34849.29884907707
BTC/USDT,2,131,2190,2.4937685898725452,0.8696967126646011,2.9367811362295737,0.9847534914138238,0.34345459210859614,0.4605777509627309,2.5322028956585148,-0.22363572256663064,0.5300942712110225,59,34937.68589872545
BTC/USDT,2,132,2190,2.4827191980924317,0.86673646951694,2.9367811362295737,0.9847534914138238,0.3434501456846028,0.4605777509627309,2.523616543499392,-0.22363572256663247,0.5297532656023222,61,34827.19198092432
BTC/USDT,2,133,2190,2.530084243078519,0.8793932254599737,2.9367811362295737,0.9847534914138238,0.3432061282849349,0.4605777509627309,2.562288819999998,-0.2277052269073587,0.5297532656023222,60,35300.84243078519
BTC/USDT,2,134,2190,2.4627501561193945,0.8613746309840167,2.9367811362295737,0.9847534914138238,0.3431572988420609,0.4605777509627309,2.510145154687404,-0.2281211673445354,0.5279187817258884,65,34627.501561193945
BTC/USDT,2,135,2190,2.472281938868587,0.863935908892997,2.9367811362295737,0.9847534914138238,0.3426885925657099,0.4605777509627309,2.521052429626291,-0.22511468606575208,0.527536231884058,67,34722.81938868587
BTC/USDT,2,136,2190,2.2748230430931815,0.8101376239346025,2.9367811362295737,0.9847534914138238,0.34511075175783285,0.4605777509627309,2.3474714126063594,-0.25349671947333563,0.5283018867924528,68,32748.230430931813
BTC/USDT,2,137,2190,2.4007841618543293,0.8446371685327456,2.9367811362295737,0.9847534914138238,0.34528138146608317,0.4605777509627309,2.446228536697725,-0.2534967194733377,0.5297101449275362,60,34007.841618543294
BTC/USDT,2,138,2190,2.212378270654091,0.7927887013767352,2.9367811362295737,0.9847534914138238,0.34561290172776754,0.4605777509627309,2.293863155609854,-0.2738268007217815,0.5285198555956678,64,32123.782706540907
BTC/USDT,2,139,2190,2.161188323511725,0.7784405732707458,2.9367811362295737,0.9847534914138238,0.34530251296001147,0.4605777509627309,2.2543727428965883,-0.27110385615411,0.5289017341040463,64,31611.88323511725
BTC/USDT,2,140,2190,2.042806079745715,0.744807521251043,2.9367811362295737,0.9847534914138238,0.3442361901514992,0.4605777509627309,2.163652580872602,-0.2984000347269247,0.5285610990600145,66,30428.06079745715
BTC/USDT,2,141,2190,2.022248594597138,0.7389007975661275,2.9367811362295737,0.9847534914138238,0.34444261467604537,0.4605777509627309,2.1452072597378153,-0.29867510184362955,0.5288184438040345,67,30222.48594597138
BTC/USDT,2,142,2190,1.996865735349123,0.7315798404553053,2.9367811362295737,0.9847534914138238,0.3444297254274469,0.4605777509627309,2.124032237773306,-0.29867510184362955,0.5280979827089337,69,29968.65735349123
BTC/USDT,2,143,2190,1.9251874885069151,0.7107373212816221,2.9367811362295737,0.9847534914138238,0.34414820768477583,0.4605777509627309,2.065207098020471,-0.3083040893623352,0.5273775216138329,67,29251.87488506915
BTC/USDT,2,144,2190,1.893179624915025,0.7013477220261113,2.9367811362295737,0.9847534914138238,0.3442047213585303,0.4605777509627309,2.037588907142194,-0.3083040893623352,0.5266187050359712,69,28931.79624915025
BTC/USDT,2,145,2190,1.8987954952410142,0.702998895164902,2.9367811362295737,0.9847534914138238,0.34439217596493,0.4605777509627309,2.041274292005082,-0.30830408936233533,0.5269203158650395,71,28987.954952410142
BTC/USDT,2,146,2190,1.9500609134764386,0.7179986098888769,2.9367811362295737,0.9847534914138238,0.34484336522565834,0.4605777509627309,2.082100693510613,-0.30358286645311316,0.5272596843615495,73,29500.609134764385
BTC/USDT,2,147,2190,2.120063678125879,0.7668293422951598,2.9367811362295737,0.9847534914138238,0.3459928253927494,0.4605777509627309,2.2163157326303025,-0.30071437905798776,0.5282748747315676,71,31200.63678125879
BTC/USDT,2,148,2190,2.106703658301703,0.7630408007847049,2.9367811362295737,0.9847534914138238,0.3461489087588526,0.4605777509627309,2.204371533397736,-0.30921080714293986,0.5282344531808435,71,31067.03658301703
BTC/USDT,2,149,2190,2.079256532253857,0.7552319027990269,2.9367811362295737,0.9847534914138238,0.34618783751815413,0.4605777509627309,2.1815668286134473,-0.3105583480029367,0.5275196568977841,75,30792.56532253857
BTC/USDT,2,150,2190,2.1428351758624467,0.7732680869962709,2.9367811362295737,0.9847534914138238,0.34637348547478414,0.4605777509627309,2.232469052694175,-0.3105583480029367,0.5278571428571428,71,31428.351758624467
BTC/USDT,2,151,2190,2.1246804133910544,0.7681366384433754,2.9367811362295737,0.9847534914138238,0.34639995679403646,0.4605777509627309,2.2174847986487958,-0.3105583480029367,0.5274803711634547,69,31246.804133910544
BTC/USDT,2,152,2190,2.124280646229668,0.7680234767135845,2.9367811362295737,0.9847534914138238,0.3463994478976249,0.4605777509627309,2.2171613764828133,-0.3128830202752774,0.5274803711634547,69,31242.80646229668
BTC/USDT,2,153,2190,1.9903758927337805,0.7297030622052487,2.9367811362295737,0.9847534914138238,0.34525928568084324,0.4605777509627309,2.1134929384050927,-0.3320611691708698,0.5271041369472182,69,29903.758927337803
BTC/USDT,2,154,2190,2.0025867164917783,0.7332325901502641,2.9367811362295737,0.9847534914138238,0.34524230241879633,0.4605777509627309,2.1238202416481857,-0.32913690093128234,0.5271041369472182,71,30025.867164917785
BTC/USDT,2,155,2190,1.950822018518776,0.7182203155513158,2.9367811362295737,0.9847534914138238,0.3455088887786943,0.4605777509627309,2.078731803659474,-0.3491712796998328,0.5271041369472182,67,29508.220185187758
BTC/USDT,2,156,2190,1.9070860301164139,0.7054335514112411,2.9367811362295737,0.9847534914138238,0.345322955142197,0.4605777509627309,2.042822641549438,-0.3604623402914385,0.5267284390591589,69,29070.86030116414
BTC/USDT,2,157,2190,1.8221709199471983,0.6803299805101575,2.9367811362295737,0.9847534914138238,0.34639481666923805,0.4605777509627309,1.9640304870952616,-0.38423811757540177,0.5266903914590747,69,28221.70919947198
BTC/USDT,2,158,2190,1.739036599881533,0.6553844509961102,2.9367811362295737,0.9847534914138238,0.34708056497166,0.4605777509627309,1.8882775849164126,-0.38423811757540227,0.5266524520255863,69,27390.36599881533
BTC/USDT,2,159,2190,1.8206607718051022,0.6798801413528157,2.9367811362295737,0.9847534914138238,0.34698579487233233,0.4605777509627309,1.9593889761480476,-0.38566088679216615,0.5276988636363636,65,28206.607718051022
BTC/USDT,2,160,2190,1.8313331211974506,0.6830566189446317,2.9367811362295737,0.9847534914138238,0.34639664190358116,0.4605777509627309,1.9718915725942838,-0.36650417423401344,0.5276988636363636,67,28313.331211974506
BTC/USDT,2,161,2190,2.0234261214360196,0.7392396741166491,2.9367811362295737,0.9847534914138238,0.347140877987209,0.4605777509627309,2.12950914453782,-0.3603906367115629,0.5291193181818182,63,30234.261214360195
BTC/USDT,2,162,2190,2.036521437666743,0.743003895296553,2.9367811362295737,0.9847534914138238,0.347234090350666,0.4605777509627309,2.1397780803901068,-0.35760608588317927,0.5294117647058824,61,30365.214376667427
BTC/USDT,2,163,2190,2.0529710843521807,0.7477208339192059,2.9367811362295737,0.9847534914138238,0.3470330025799033,0.4605777509627309,2.1546101620321982,-0.3537620715200138,0.5295373665480427,58,30529.710843521807
BTC/USDT,2,164,2190,2.112235482192187,0.7646104627227872,2.9367811362295737,0.9847534914138238,0.34672979913540464,0.4605777509627309,2.2052055076586945,-0.34061032313484063,0.5295794725588026,56,31122.354821921872
BTC/USDT,2,165,2190,2.112235482192187,0.7646104627227872,2.9367811362295737,0.9847534914138238,0.34672979913540464,0.4605777509627309,2.2052055076586945,-0.34061032313484063,0.5295794725588026,56,31122.354821921872
BTC/USDT,2,166,2190,2.0807457294474996,0.7556564800533323,2.9367811362295737,0.9847534914138238,0.34692306019375346,0.4605777509627309,2.178167342439862,-0.34061032313484063,0.5292022792022792,55,30807.457294474996
BTC/USDT,2,167,2190,2.0840262830650267,0.7565914199011208,2.9367811362295737,0.9847534914138238,0.3469094568426191,0.4605777509627309,2.180947809227237,-0.34061032313484124,0.5292439372325249,53,30840.262830650267
BTC/USDT,2,168,2190,2.0506034079421718,0.7470426862624904,2.9367811362295737,0.9847534914138238,0.34700195119470817,0.4605777509627309,2.1528486617739886,-0.34771082422037597,0.5284900284900285,55,30506.03407942172
BTC/USDT,2,169,2190,0.9111184253532105,0.38263660342214045,2.9367811362295737,0.9847534914138238,0.3077907623433436,0.4605777509627309,1.24317117417353,-0.3543240345022258,0.5290322580645161,56,19111.184253532105
BTC/USDT,2,170,2190,0.913009990828799,0.38332099209491766,2.9367811362295737,0.9847534914138238,0.30779101279415133,0.4605777509627309,1.2453937124904952,-0.3543240345022258,0.5294659300184162,56,19130.09990828799
BTC/USDT,2,171,2190,0.9467996814122361,0.3954899672346399,2.9367811362295737,0.9847534914138238,0.30789488737386445,0.4605777509627309,1.2844967014811528,-0.35432403450222716,0.5303867403314917,58,19467.99681412236
BTC/USDT,2,172,2190,0.9799691138577791,0.4073333162630264,2.9367811362295737,0.9847534914138238,0.3081296030034317,0.4605777509627309,1.321954503211072,-0.35554234325649614,0.53081876724931,58,19799.69113857779
BTC/USDT,2,173,2190,1.0375511208442005,0.4276602305659061,2.9367811362295737,0.9847534914138238,0.3074637042296334,0.4605777509627309,1.3909291558085901,-0.3368000482210191,0.5313075506445673,56,20375.511208442007
